[H][C@@]12C[C@@]3([H])[C@]4([H])CCC5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@@]1(OC1(CCCC1)O2)C(=O)COC(C)=O	31199ChEMBLOSDD
CNCC[C@@H](OC1=CC=CC=C1C)C1=CC=CC=C1	127342ChEMBLOSDD
C[C@@H](O)[C@H](NC(=O)[C@@H](C)[C@H](O)[C@@H](C)NC(=O)[C@@H](NC(=O)C1=C(C)C(N)=NC(=N1)[C@H](CC(N)=O)NC[C@H](N)C(N)=O)[C@@H](OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(OC(N)=O)C1O)C1=CN=CN1)C(=O)NCCC1=NC(=CS1)C1=NC(=CS1)C(=O)NCCC[S+](C)C	22907ChEMBLOSDD
OC(=O)CCCC1=CC=C(C=C1)N(CCCl)CCCl	28830ChEMBLOSDD
CCOC(=O)C1=CN=CN1[C@H](C)C1=CC=CC=C1	4910ChEMBLOSDD
CN(CC1=CC2=C(NC(C)=NC2=O)C=C1)C1=CC=C(S1)C(=O)N[C@@H](CCC(O)=O)C(O)=O	5847ChEMBLOSDD
[H][C@@]12CC[C@@](O)(C#C)[C@@]1(CC)CC(=C)[C@]1([H])[C@@]3([H])CCC(=O)C=C3CC[C@@]21[H]	50777ChEMBLOSDD
[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1([H])C=C[C@@H]2O	17303ChEMBLOSDD
CCCN1CCCC[C@H]1C(=O)NC1=C(C)C=CC=C1C	8890ChEMBLOSDD
CCCCN1CCCCC1C(=O)NC1=C(C)C=CC=C1C	77431ChEMBLOSDD
CC1=CC=CC=C1N1CCN(CCC2=NN=C3CCCCN23)CC1	51066ChEMBLOSDD
NC1=NC(=O)C2=C(N1)N(CCC(CO)CO)C=N2	7956ChEMBLOSDD
[H][C@@](C)(CN1C=NC2=C(N)N=CN=C12)OCP(=O)(OCOC(=O)OC(C)C)OCOC(=O)OC(C)C	63717ChEMBLOSDD
[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)C1=C(C)ON=C1C1=C(F)C=CC=C1Cl)C(O)=O	5098ChEMBLOSDD
NC[C@H]1CC[C@@H](CC1)C(O)=O	48669ChEMBLOSDD
